referrer,views_total,views_unique
github.com,309,87
vizro.readthedocs.io,192,37
Google,180,85
mckinsey.com,45,29
Bing,23,9
community.plotly.com,16,7
statics.teams.cdn.office.net,14,9
linkedin.com,10,10
pypi.org,6,1
l.threads.com,4,4
