referrer,views_total,views_unique
Google,268,102
github.com,146,52
t.co,120,104
vizro.readthedocs.io,64,27
m.facebook.com,44,42
l.facebook.com,40,28
Bing,34,14
linkedin.com,34,7
lm.facebook.com,25,22
mckinsey.com,24,17
