referrer,views_total,views_unique
github.com,249,80
Google,139,81
mckinsey.com,49,21
t.co,24,20
vizro.readthedocs.io,22,14
linkedin.com,9,7
search.brave.com,5,3
chatgpt.com,4,4
yandex.ru,4,2
teams.public.onecdn.static.microsoft,3,3
