url_path,views_total,views_unique
/mckinsey/vizro,797,459
/mckinsey/vizro/pulls,181,13
/mckinsey/vizro/tree/main/vizro-mcp,75,45
/mckinsey/vizro/pull/1569,48,10
/mckinsey/vizro/pull/1566,48,9
/mckinsey/vizro/issues,45,18
/mckinsey/vizro/pull/1462,42,10
/mckinsey/vizro/tree/main/vizro-e2e-flow,36,24
/mckinsey/vizro/pull/1570,33,6
/mckinsey/vizro/pull/1571,33,3
