url_path,views_total,views_unique
/mckinsey/vizro,751,336
/mckinsey/vizro/pulls,381,15
/mckinsey/vizro/tree/main/vizro-mcp,234,140
/mckinsey/vizro/issues,103,25
/mckinsey/vizro/blob/main/vizro-mcp/README.md,93,60
/mckinsey/vizro/pull/1301,68,22
/mckinsey/vizro/pull/1328,54,12
/mckinsey/vizro/tree/main/vizro-core,47,18
/mckinsey/vizro/pull/1313,38,8
/mckinsey/vizro/tree/main,34,20
