referrer,views_total,views_unique
github.com,725,130
Google,375,139
vizro.readthedocs.io,164,35
community.plotly.com,64,24
Bing,60,7
mckinsey.com,43,27
glama.ai,36,11
medium.com,21,8
vizro-demo-kpi.hf.space,12,5
pulsemcp.com,10,4
