referrer,views_total,views_unique
github.com,188,70
Google,141,74
linkedin.com,59,10
mckinsey.com,39,30
vizro.readthedocs.io,39,22
hub.docker.com,11,5
chatgpt.com,6,5
skills.sh,6,1
medium.com,5,5
pypi.org,5,1
