referrer,views_total,views_unique
Google,402,367
github.com,232,67
vizro.readthedocs.io,35,18
mckinsey.com,25,17
Bing,11,4
linkedin.com,6,5
yandex.ru,6,4
dashboard.gitguardian.com,5,2
medium.com,4,3
chatgpt.com,3,3
