url_path,views_total,views_unique
/mckinsey/vizro,779,401
/mckinsey/vizro/pulls,221,45
/mckinsey/vizro/issues,92,33
/mckinsey/vizro/pull/1662,82,20
/mckinsey/vizro/pull/1660,66,14
/mckinsey/vizro/tree/main/vizro-mcp,62,42
/mckinsey/vizro/tree/main/vizro-e2e-flow,62,34
/mckinsey/vizro/pull/1649,43,9
/mckinsey/vizro/pull/1667,34,6
/mckinsey/vizro/pull/1673,33,8
