referrer,views_total,views_unique
github.com,168,60
Google,144,71
vizro.readthedocs.io,60,24
mckinsey.com,37,29
linkedin.com,26,8
hub.docker.com,10,4
chatgpt.com,8,7
skills.sh,6,1
medium.com,5,5
pypi.org,5,1
