referrer,views_total,views_unique
github.com,511,88
Google,226,124
vizro.readthedocs.io,168,38
mckinsey.com,38,25
community.plotly.com,28,10
linkedin.com,25,11
statics.teams.cdn.office.net,21,6
skillsplayground.com,14,2
Bing,12,8
medium.com,8,4
