url_path,views_total,views_unique
/mckinsey/vizro,478,277
/mckinsey/vizro/pulls,74,15
/mckinsey/vizro/pull/1746,45,6
/mckinsey/vizro/tree/main/vizro-e2e-flow,40,24
/mckinsey/vizro/issues,35,18
/mckinsey/vizro/pull/1759,33,4
/mckinsey/vizro/tree/main/vizro-mcp,26,21
/mckinsey/vizro/pull/1754,25,6
/mckinsey/vizro/tree/main/vizro-core,20,12
/mckinsey/vizro/pull/1753,19,7
