referrer,views_total,views_unique
github.com,272,78
Google,214,166
vizro.readthedocs.io,35,16
mckinsey.com,31,23
Bing,10,3
linkedin.com,5,4
community.plotly.com,4,3
medium.com,4,3
yandex.ru,3,2
chatgpt.com,2,2
