referrer,views_total,views_unique
github.com,527,126
Google,217,122
vizro.readthedocs.io,191,59
l.threads.com,140,89
mckinsey.com,35,22
linkedin.com,20,7
medium.com,16,14
Bing,13,10
hellodash.pythonanywhere.com,13,3
community.plotly.com,9,5
