referrer,views_total,views_unique
Google,238,203
github.com,170,68
t.co,109,94
mckinsey.com,37,16
vizro.readthedocs.io,35,19
Bing,9,5
yandex.ru,6,4
linkedin.com,5,3
app.readthedocs.org,3,1
chatgpt.com,2,2
