referrer,views_total,views_unique
github.com,532,96
Google,270,113
vizro.readthedocs.io,228,77
community.plotly.com,79,31
mckinsey.com,42,34
swe-bench-plus.turing.com,35,4
vizro.mckinsey.com,27,4
medium.com,25,11
hub.docker.com,21,14
huggingface.co,21,3
