referrer,views_total,views_unique
github.com,175,69
Google,149,83
t.co,111,94
mckinsey.com,39,19
vizro.readthedocs.io,32,19
Bing,9,5
linkedin.com,5,5
yandex.ru,5,3
search.brave.com,4,3
medium.com,3,2
