referrer,views_total,views_unique
github.com,317,56
Google,230,109
t.co,124,107
vizro.readthedocs.io,79,32
l.facebook.com,65,40
m.facebook.com,59,56
mckinsey.com,37,23
community.plotly.com,35,13
Bing,33,16
hub.docker.com,31,9
