referrer,views_total,views_unique
Google,145,70
github.com,143,64
vizro.readthedocs.io,53,24
mckinsey.com,37,29
linkedin.com,24,6
chatgpt.com,8,7
skills.sh,6,1
medium.com,5,5
hub.docker.com,5,2
community.plotly.com,4,4
