referrer,views_total,views_unique
github.com,626,107
Google,307,130
vizro.readthedocs.io,190,64
community.plotly.com,48,18
Bing,45,6
mckinsey.com,39,26
chatgpt.com,34,2
medium.com,16,10
glama.ai,12,6
huggingface.co,11,4
