referrer,views_total,views_unique
github.com,357,91
Google,293,137
vizro.readthedocs.io,247,64
mckinsey.com,53,33
community.plotly.com,48,19
Bing,44,9
hub.docker.com,28,11
pulsemcp.com,19,7
statics.teams.cdn.office.net,15,4
medium.com,12,6
