referrer,views_total,views_unique
github.com,247,56
Google,244,139
vizro.readthedocs.io,182,42
mckinsey.com,53,35
community.plotly.com,47,15
linkedin.com,24,5
Bing,21,10
hub.docker.com,16,6
DuckDuckGo,7,4
l.facebook.com,5,5
