referrer,views_total,views_unique
github.com,600,113
Google,296,123
vizro.readthedocs.io,164,56
Bing,46,7
community.plotly.com,43,17
mckinsey.com,35,22
chatgpt.com,33,1
medium.com,17,10
huggingface.co,11,4
glama.ai,10,5
