url_path,views_total,views_unique
/mckinsey/vizro,609,323
/mckinsey/vizro/pulls,93,21
/mckinsey/vizro/issues,84,31
/mckinsey/vizro/pull/1832,47,6
/mckinsey/vizro/pull/1852,29,11
/mckinsey/vizro/pull/1841,26,4
/mckinsey/vizro/pull/1723,22,4
/mckinsey/vizro/tree/main/vizro-mcp,21,18
/mckinsey/vizro/actions,20,19
/mckinsey/vizro/pull/1845,17,8
