referrer,views_total,views_unique
github.com,534,69
Google,496,211
vizro.readthedocs.io,201,37
mckinsey.com,45,26
Bing,41,12
vizro.mckinsey.com,24,14
pypi.org,17,2
youtube.com,15,3
vizro-demo-features.hf.space,15,2
community.plotly.com,14,8
