referrer,views_total,views_unique
github.com,560,106
Google,296,127
vizro.readthedocs.io,169,59
Bing,45,6
mckinsey.com,40,27
community.plotly.com,39,16
chatgpt.com,34,2
medium.com,15,9
huggingface.co,11,4
glama.ai,10,5
