referrer,views_total,views_unique
github.com,528,126
Google,220,122
vizro.readthedocs.io,210,61
l.threads.com,141,90
mckinsey.com,39,27
linkedin.com,19,8
medium.com,16,14
hellodash.pythonanywhere.com,13,3
Bing,11,9
community.plotly.com,9,5
