referrer,views_total,views_unique
github.com,235,65
Google,158,83
vizro.readthedocs.io,45,16
mckinsey.com,37,24
chatgpt.com,28,11
linkedin.com,9,8
skills.sh,6,1
t.co,5,5
Baidu,5,3
doubao.com,5,1
