referrer,views_total,views_unique
github.com,215,47
Google,205,71
vizro.readthedocs.io,93,36
community.plotly.com,29,7
mckinsey.com,28,20
chatgpt.com,16,2
com.google.android.gm,12,9
Bing,6,4
statics.teams.cdn.office.net,6,3
medium.com,5,4
