url_path,views_total,views_unique
/mckinsey/vizro,1132,540
/mckinsey/vizro/pulls,509,25
/mckinsey/vizro/pull/1092,138,53
/mckinsey/vizro/issues,132,35
/mckinsey/vizro/pull/1054,114,19
/mckinsey/vizro/pull/1079,78,17
/mckinsey/vizro/pull/1114,68,24
/mckinsey/vizro/pull/1048,68,12
/mckinsey/vizro/pull/1108,58,17
/mckinsey/vizro/tree/main/vizro-ai,55,34
