referrer,views_total,views_unique
github.com,663,128
Google,322,122
vizro.readthedocs.io,187,52
Bing,79,7
community.plotly.com,52,18
chatgpt.com,33,1
mckinsey.com,32,21
medium.com,26,12
glama.ai,17,6
huggingface.co,10,3
