url_path,views_total,views_unique
/mckinsey/vizro,614,315
/mckinsey/vizro/pulls,96,22
/mckinsey/vizro/issues,84,31
/mckinsey/vizro/pull/1832,50,7
/mckinsey/vizro/pull/1841,26,4
/mckinsey/vizro/pull/1723,21,4
/mckinsey/vizro/actions,20,19
/mckinsey/vizro/tree/main/vizro-mcp,20,15
/mckinsey/vizro/pull/1845,17,8
/mckinsey/vizro/pull/1842,16,7
