referrer,views_total,views_unique
github.com,253,57
Google,231,120
vizro.readthedocs.io,169,37
community.plotly.com,52,12
mckinsey.com,48,32
hub.docker.com,28,9
Bing,26,11
linkedin.com,22,4
statics.teams.cdn.office.net,8,5
l.facebook.com,7,7
