referrer,views_total,views_unique
github.com,292,66
Google,285,156
vizro.readthedocs.io,189,45
mckinsey.com,50,41
community.plotly.com,38,16
linkedin.com,33,7
Bing,32,9
DuckDuckGo,11,4
medium.com,8,1
hub.docker.com,5,3
