referrer,views_total,views_unique
github.com,506,91
Google,275,114
vizro.readthedocs.io,223,74
community.plotly.com,55,25
mckinsey.com,40,33
vizro.mckinsey.com,24,4
medium.com,23,9
huggingface.co,22,4
hub.docker.com,19,13
glama.ai,16,4
