referrer,views_total,views_unique
github.com,262,70
Google,144,91
mckinsey.com,47,25
vizro.readthedocs.io,37,14
chatgpt.com,14,6
linkedin.com,12,9
t.co,6,6
skills.sh,6,1
search.brave.com,5,3
teams.public.onecdn.static.microsoft,4,4
