referrer,views_total,views_unique
github.com,408,94
Google,329,106
vizro.readthedocs.io,198,66
community.plotly.com,66,20
mckinsey.com,49,38
Bing,44,10
statics.teams.cdn.office.net,42,10
hub.docker.com,26,14
vizro.mckinsey.com,25,7
sai.baidu.com,19,1
