referrer,views_total,views_unique
github.com,287,58
Google,241,115
t.co,123,107
vizro.readthedocs.io,76,31
l.facebook.com,65,40
m.facebook.com,59,56
hub.docker.com,34,11
mckinsey.com,33,22
Bing,33,16
community.plotly.com,32,13
