referrer,views_total,views_unique
github.com,276,71
Google,135,85
mckinsey.com,49,24
vizro.readthedocs.io,39,14
chatgpt.com,15,7
linkedin.com,12,9
t.co,7,7
skills.sh,6,1
Bing,5,4
Baidu,5,3
