referrer,views_total,views_unique
github.com,311,70
Google,298,134
vizro.readthedocs.io,48,20
mckinsey.com,35,29
community.plotly.com,25,10
medium.com,22,7
huggingface.co,22,4
vizro.mckinsey.com,20,8
search.brave.com,18,4
hellodash.pythonanywhere.com,15,2
