referrer,views_total,views_unique
github.com,455,105
vizro.readthedocs.io,332,75
Google,266,139
community.plotly.com,79,26
mckinsey.com,46,35
Bing,18,4
statics.teams.cdn.office.net,16,12
vizro.mckinsey.com,13,9
medium.com,12,9
hub.docker.com,11,7
