referrer,views_total,views_unique
github.com,465,110
Google,189,118
vizro.readthedocs.io,179,58
l.threads.com,120,81
mckinsey.com,43,30
linkedin.com,30,7
medium.com,26,16
community.plotly.com,15,6
Bing,14,10
hellodash.pythonanywhere.com,12,2
