referrer,views_total,views_unique
github.com,367,86
Google,243,105
vizro.readthedocs.io,198,38
mckinsey.com,51,34
Bing,13,6
linkedin.com,11,11
search.brave.com,7,6
community.plotly.com,7,5
usc-onenote.officeapps.live.com,5,3
medium.com,4,3
