url_path,views_total,views_unique
/mckinsey/vizro,719,369
/mckinsey/vizro/pulls,102,26
/mckinsey/vizro/issues,62,19
/mckinsey/vizro/tree/main/vizro-e2e-flow,48,32
/mckinsey/vizro/tree/main/vizro-mcp,38,32
/mckinsey/vizro/pull/1683,37,10
/mckinsey/vizro/tree/main/vizro-e2e-flow/skills,27,13
/mckinsey/vizro/pull/1684,24,7
/mckinsey/vizro/tree/main,22,15
/mckinsey/vizro/pull/1696,21,8
