referrer,views_total,views_unique
github.com,286,87
Google,279,127
vizro.readthedocs.io,204,64
community.plotly.com,57,18
mckinsey.com,42,27
medium.com,35,10
hub.docker.com,28,18
Bing,27,13
brix.quantumblack.com,27,2
vizro.mckinsey.com,25,5
