url_path,views_total,views_unique
/mckinsey/vizro,1076,598
/mckinsey/vizro/tree/main/vizro-mcp,332,204
/mckinsey/vizro/pulls,300,12
/mckinsey/vizro/blob/main/vizro-mcp/README.md,78,44
/mckinsey/vizro/issues,59,20
/mckinsey/vizro/tree/main/vizro-core,56,25
/mckinsey/vizro/pull/1275,55,12
/mckinsey/vizro/pull/1000,55,10
/mckinsey/vizro/pull/1272,50,6
/mckinsey/vizro/tree/main,47,32
