url_path,views_total,views_unique
/mckinsey/vizro,653,317
/mckinsey/vizro/pulls,153,21
/mckinsey/vizro/issues,71,20
/mckinsey/vizro/tree/main/vizro-mcp,33,21
/mckinsey/vizro/tree/main/vizro-e2e-flow,26,17
/mckinsey/vizro/pull/1710,21,5
/mckinsey/vizro/pull/1705,20,6
/mckinsey/vizro/pull/1707,19,8
/mckinsey/vizro/pull/1709,16,5
/mckinsey/vizro/tree/main/vizro-e2e-flow/skills/dashboard-design,15,8
