url_path,views_total,views_unique
/mckinsey/vizro,1071,526
/mckinsey/vizro/pulls,459,24
/mckinsey/vizro/pull/1092,134,53
/mckinsey/vizro/issues,111,33
/mckinsey/vizro/pull/1054,86,19
/mckinsey/vizro/pull/1079,67,20
/mckinsey/vizro/pull/1050,57,16
/mckinsey/vizro/pull/1090,54,15
/mckinsey/vizro/tree/main/vizro-core,51,28
/mckinsey/vizro/pull/1083,47,12
