referrer,views_total,views_unique
github.com,431,103
Google,421,134
vizro.readthedocs.io,210,74
community.plotly.com,63,18
mckinsey.com,47,38
Bing,47,12
statics.teams.cdn.office.net,42,10
hub.docker.com,28,15
vizro.mckinsey.com,26,8
sai.baidu.com,19,1
