referrer,views_total,views_unique
github.com,255,57
Google,239,130
vizro.readthedocs.io,173,39
mckinsey.com,49,32
community.plotly.com,38,12
hub.docker.com,25,9
Bing,24,12
linkedin.com,22,4
statics.teams.cdn.office.net,8,5
DuckDuckGo,7,4
