referrer,views_total,views_unique
github.com,336,90
Google,163,86
mckinsey.com,41,24
vizro.readthedocs.io,38,24
linkedin.com,38,5
Bing,6,3
hub.docker.com,6,3
skills.sh,6,1
pypi.org,5,1
chatgpt.com,4,3
