referrer,views_total,views_unique
github.com,254,84
Google,146,87
mckinsey.com,55,24
t.co,16,12
vizro.readthedocs.io,15,13
chatgpt.com,10,5
linkedin.com,8,6
search.brave.com,6,4
skills.sh,6,1
teams.public.onecdn.static.microsoft,4,4
