referrer,views_total,views_unique
github.com,297,63
Google,280,151
vizro.readthedocs.io,103,43
mckinsey.com,43,34
linkedin.com,39,9
community.plotly.com,32,17
Bing,22,8
substack.com,9,7
medium.com,9,2
hub.docker.com,6,3
