referrer,views_total,views_unique
github.com,303,94
Google,270,117
vizro.readthedocs.io,175,67
community.plotly.com,54,17
mckinsey.com,37,27
medium.com,34,8
hub.docker.com,33,21
Bing,28,11
brix.quantumblack.com,27,2
vizro.mckinsey.com,23,5
