referrer,views_total,views_unique
github.com,527,149
Google,281,106
vizro.readthedocs.io,213,68
community.plotly.com,48,25
mckinsey.com,47,37
hub.docker.com,41,23
medium.com,28,18
vizro.mckinsey.com,19,10
py.cafe,19,3
pulsemcp.com,12,7
