referrer,views_total,views_unique
Google,187,64
github.com,165,40
vizro.readthedocs.io,53,30
mckinsey.com,21,14
community.plotly.com,17,4
chatgpt.com,16,2
com.google.android.gm,12,9
medium.com,5,4
statics.teams.cdn.office.net,5,3
hub.docker.com,4,3
