referrer,views_total,views_unique
github.com,325,88
Google,156,79
mckinsey.com,44,27
vizro.readthedocs.io,42,24
linkedin.com,39,6
hub.docker.com,7,4
Bing,6,3
skills.sh,6,1
chatgpt.com,5,4
pypi.org,5,1
