referrer,views_total,views_unique
github.com,159,72
Google,98,70
vizro.readthedocs.io,44,21
mckinsey.com,42,31
linkedin.com,9,5
chatgpt.com,8,6
habr.com,7,6
Bing,7,2
teams.public.onecdn.static.microsoft,6,5
DuckDuckGo,4,3
