referrer,views_total,views_unique
github.com,367,128
Google,299,128
vizro.readthedocs.io,212,44
hub.docker.com,73,26
Bing,70,3
community.plotly.com,42,20
mckinsey.com,40,28
away.vk.com,17,14
swe-bench-plus.turing.com,16,1
glama.ai,12,5
