referrer,views_total,views_unique
github.com,368,92
Google,316,109
vizro.readthedocs.io,188,63
community.plotly.com,71,20
Bing,46,11
mckinsey.com,44,34
statics.teams.cdn.office.net,39,9
hub.docker.com,32,18
medium.com,29,7
brix.quantumblack.com,27,2
