referrer,views_total,views_unique
github.com,536,149
Google,292,114
vizro.readthedocs.io,214,66
mckinsey.com,48,38
community.plotly.com,44,21
hub.docker.com,43,24
medium.com,29,18
vizro.mckinsey.com,20,11
py.cafe,17,1
pulsemcp.com,12,7
