url_path,views_total,views_unique
/mckinsey/vizro,604,284
/mckinsey/vizro/pulls,91,15
/mckinsey/vizro/issues,50,19
/mckinsey/vizro/pull/1835,44,7
/mckinsey/vizro/pull/1832,34,7
/mckinsey/vizro/pull/1830,32,7
/mckinsey/vizro/pull/1840,28,8
/mckinsey/vizro/tree/main/vizro-mcp,26,18
/mckinsey/vizro/pull/1839,20,4
/mckinsey/vizro/pull/1837,18,6
