referrer,views_total,views_unique
github.com,452,109
vizro.readthedocs.io,368,91
Google,284,140
community.plotly.com,76,30
mckinsey.com,58,43
vizro.mckinsey.com,30,9
medium.com,28,13
Bing,22,7
hub.docker.com,16,10
statics.teams.cdn.office.net,15,11
