url_path,views_total,views_unique
/mckinsey/vizro,687,363
/mckinsey/vizro/tree/main/vizro-mcp,369,233
/mckinsey/vizro/pulls,233,10
/mckinsey/vizro/pull/1243,105,12
/mckinsey/vizro/blob/main/vizro-mcp/README.md,93,62
/mckinsey/vizro/pull/1258,75,17
/mckinsey/vizro/tree/main,58,44
/mckinsey/vizro/issues,53,24
/mckinsey/vizro/pull/1000,49,6
/mckinsey/vizro/pull/1267,44,8
